id,name,slug,batch,website,yc_url,location,region,teamSize,oneLiner,github_org,commit_velocity_30d,commit_velocity_90d,acceleration_ratio,active_repos,contributors,commits_per_employee,stabilized_efficiency,total_stars,total_forks,pr_merge_rate,issue_close_rate,founder_linkedin,founder_twitter
25935,Topship,topship,W22,https://topship.africa/,https://www.ycombinator.com/companies/topship,"Lagos, Nigeria",Nigeria,20.0,Flexport for African Merchants - Building the OS for Global Logistics,Topship,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25914,IoTFlows Inc,iotflows-inc,W22,https://www.iotflows.com/,https://www.ycombinator.com/companies/iotflows-inc,"Atlanta, GA, USA",United States of America,60.0,Plug-and-play AI platform with sensors and dashboards that makes…,iotflows,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25891,PINA,pina,W22,https://pina.id,https://www.ycombinator.com/companies/pina,"Jakarta, Indonesia",Indonesia,25.0,WealthFront of Indonesia ,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25911,Cypher,cypher,W22,https://cypherhq.io/,https://www.ycombinator.com/companies/cypher,"Palo Alto, CA, USA",United States of America,12.0,Crypto Neo-Bank (WhatsApp moment for bank accounts),CypherpunkArmory,105,105,0.0,3,8,8.75,30.31,203,161,0.9,0.4,https://linkedin.com/in/kuberanmarimuthu,https://x.com/ikuberan
25876,Numida,numida,W22,https://numida.com,https://www.ycombinator.com/companies/numida,"Kampala, Uganda",Uganda,115.0,Working capital for African micro businesses,numidatech,0,100,0.0,1,15,0.87,9.33,0,0,0.8,0.0,https://linkedin.com/in/minashahid,https://x.com/_minashahid
25849,Theneo,theneo,W22,https://theneo.io,https://www.ycombinator.com/companies/theneo,"San Francisco, CA, USA",United States of America,21.0,Stripe-like API Docs in just a few clicks,Theneo-Inc,0,4,0.0,2,2,0.19,0.87,48,12,0.93,0.0,,
25835,Kular,kular,W22,https://www.kular.ai,https://www.ycombinator.com/companies/kular,"London, UK",United Kingdom,12.0,AI Lead Generator,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25818,Vimmerse,vimmerse,W22,https://vimmerse.net,https://www.ycombinator.com/companies/vimmerse,"San Jose, CA, USA",United States of America,10.0,Bring your photos to life with Vimmerse,vimmerse,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25827,Talentropy.ai,talentropy-ai,W22,https://talentropy.ai/,https://www.ycombinator.com/companies/talentropy-ai,"Bogotá, Bogota, Colombia",Colombia,35.0,AI solution that streamlines candidate screening and recruitment,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25788,DimOrder,dimorder,W22,https://dimorder.com,https://www.ycombinator.com/companies/dimorder,Hong Kong,Hong Kong,70.0,Toast for Southeast Asia,dimorder,0,0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,,
25819,Broccoli AI,broccoli-ai,W22,https://www.broccoli.com/,https://www.ycombinator.com/companies/broccoli-ai,"San Francisco, CA, USA",United States of America,21.0,AI-native operating system for home service businesses,broccolimicro,2,3,2.0,2,1,0.14,0.65,43,0,0.95,0.15,,
25814,Duplo,duplo,W22,https://www.tryduplo.com/,https://www.ycombinator.com/companies/duplo,Unknown,Nigeria,13.0,Venmo for B2B in Africa,duplocloud,250,255,50.0,5,19,19.62,70.72,70,7,0.71,0.0,https://linkedin.com/in/yelew,https://x.com/tryduplo
25776,Partna,partna,W22,https://getpartna.com,https://www.ycombinator.com/companies/partna,"Wilmington, DE, USA",United States of America,16.0,Your Global payments partner for Africa,Partna-Sverige,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25787,Courtyard.io,courtyard-io,W22,https://courtyard.io,https://www.ycombinator.com/companies/courtyard-io,"San Francisco, CA, USA",United States of America,13.0,"A frictionless, safe, and fun experience to invest in collectibles",Courtyard,0,0,0.0,0,0,0.0,0.0,6,3,1.0,0.25,,
25777,BotCity,botcity,W22,https://botcity.dev,https://www.ycombinator.com/companies/botcity,"San Francisco, CA, USA",United States of America,35.0,Observability and Governance for AI-Generated Python scripts.,botcity-dev,4,12,0.5,5,5,0.34,2.03,56,20,0.99,0.69,,
25758,Nash,nash-2,W22,https://getnashglobal.com/,https://www.ycombinator.com/companies/nash-2,"Nairobi, Kenya",Kenya,11.0,All in one finance platform for borderless businesses in Africa,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25763,Cinder,cinder-2,W22,http://www.cinder.co,https://www.ycombinator.com/companies/cinder-2,"New York, NY, USA",United States of America,23.0,"Cinder | Responsible AI, Trust & Safety, and Data Labeling At Scale",cinder,1,70,0.01,1,3,3.04,14.6,5690,1077,0.89,0.2,https://linkedin.com/in/glenwise,
25737,Arintra,arintra,W22,https://arintra.com,https://www.ycombinator.com/companies/arintra,"Austin, TX, USA",United States of America,50.0,Medical coding automation,arintra-org,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25733,SmartHelio,smarthelio,W22,https://www.smarthelio.com/,https://www.ycombinator.com/companies/smarthelio,"Lausanne, Switzerland",Switzerland,25.0,Software to prevent downtime in a solar plant,SmartHelio,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25755,Rank (formerly Moni),rank,W22,https://www.userank.com/,https://www.ycombinator.com/companies/rank,"Lagos, Nigeria",Nigeria,20.0,Group Financing for small businesses across Africa.,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25717,Lenco,lenco,W22,https://lenco.co,https://www.ycombinator.com/companies/lenco,"Lagos, Nigeria",Nigeria,13.0,Pan-African digital bank for Africa's 50m businesses,LencoHQ,0,5,0.0,1,2,0.38,1.39,1,0,0.0,0.0,,
25743,Trackingplan,trackingplan,W22,https://trackingplan.com,https://www.ycombinator.com/companies/trackingplan,"Barcelona, Spain",Spain,17.0,Automated QA for your Digital Analytics,trackingplan,31,32,31.0,4,3,1.88,7.76,10,2,1.0,0.0,https://linkedin.com/in/alexandrosandre,https://x.com/ptrujillano
25726,Vendy,vendy,W22,https://myvendy.com,https://www.ycombinator.com/companies/vendy,"Lagos, Nigeria",Nigeria,20.0,Vendy is a marketplace on WhatsApp,vendys,0,3,0.0,1,1,0.15,0.67,2,4,1.0,0.0,,
25716,Dojah Inc,dojah-inc,W22,https://www.dojah.io,https://www.ycombinator.com/companies/dojah-inc,"Lagos, Nigeria",Nigeria,30.0,Prevent Fraud and Onboard Users Faster,dojah-inc,4,9,0.8,2,3,0.3,1.64,3,10,0.44,0.4,,
25713,Grey,grey,W22,https://grey.co,https://www.ycombinator.com/companies/grey,"US-101, San Francisco, CA, USA",United States of America,15.0,Banking services for remote workers and digital nomads,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25711,"Elphinstone, Inc.",elphinstone-inc,W22,https://elphinstone.com.pk/,https://www.ycombinator.com/companies/elphinstone-inc,"Karachi City, Sindh, Pakistan",Pakistan,15.0,Robo-advisory platform for Pakistan,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25697,Prembly (formerly Identitypass),prembly,W22,https://prembly.com/,https://www.ycombinator.com/companies/prembly,"Lagos, Nigeria",Nigeria,80.0,Identity Verification API for Emerging Markets,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25691,voize,voize,W22,https://voize.de/,https://www.ycombinator.com/companies/voize,"Berlin, Germany",Germany,120.0,"We build the AI companion for nurses, to create time for care.",,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25681,SpadeWorks,spadeworks,W22,https://www.spadeworks.co,https://www.ycombinator.com/companies/spadeworks,"San Francisco, CA, USA",United States of America,13.0,AI agents that turn every call into revenue for trade businesses,SpadeWorks,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25672,Cogram,cogram,W22,https://cogram.com,https://www.ycombinator.com/companies/cogram,"New York, NY, USA",United States of America,15.0,"The AI Platform for Architects, Builders, and Engineers",cogramAI,0,0,0.0,0,0,0.0,0.0,0,0,1.0,0.0,,
25665,Wibond,wibond,W22,https://www.wibond.co/,https://www.ycombinator.com/companies/wibond,"Córdoba, Cordoba, Argentina",Argentina,30.0,Affirm for LATAM ,WiBond,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25684,Curacel,curacel,W22,https://curacel.co,https://www.ycombinator.com/companies/curacel,"Lagos, Nigeria",Nigeria,30.0,AI-Powered Infrastructure for Insurance & Healthcare,Curacel,3,3,0.0,1,1,0.1,0.55,0,0,0.0,0.0,,
25670,Eazipay Inc.,eazipay-inc,W22,https://myeazipay.com,https://www.ycombinator.com/companies/eazipay-inc,"105102, Lagos, Nigeria",Nigeria,27.0,Eazipay powers effortless payroll and financial access in Africa.,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25660,PayCaddy,paycaddy,W22,https://paycaddy.com/,https://www.ycombinator.com/companies/paycaddy,"Panama City, Panama",Panama,20.0,Simplified Banking as a Service for Latam,paycaddy,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25663,Velt,velt,W22,https://velt.dev,https://www.ycombinator.com/companies/velt,"San Francisco, CA, USA",United States of America,15.0,Add powerful collaboration features to your product ridiculously fast.,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25662,digi,digi,W22,https://www.digiventures.la/,https://www.ycombinator.com/companies/digi,Unknown,Remote,30.0,Enabling banks have a fintech-style loan origination process,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25658,Plumter,plumter,W22,https://plumter.com,https://www.ycombinator.com/companies/plumter,"Lagos, Nigeria",Nigeria,12.0,Financial tools for cross-border trade,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25652,SALT,salt,W22,https://salt.pe,https://www.ycombinator.com/companies/salt,"Bengaluru, Karnataka, India",India,14.0,B2B Cross-Border Payment & Compliance Platform,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25655,Anfin,anfin,W22,https://anfin.vn/,https://www.ycombinator.com/companies/anfin,"Ho Chi Minh City, Vietnam",Vietnam,40.0,A multi-asset trading platform dedicated to retail investors,anfin21,0,0,0.0,0,0,0.0,0.0,0,0,1.0,0.0,,
25619,RecordBook,recordbook,W22,https://play.google.com/store/apps/details?id=com.foodmonk.rekordapp,https://www.ycombinator.com/companies/recordbook,Unknown,Remote,15.0,Airtable for 400 Million SMBs Globally,RecordbookStudios,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25643,Mintlify,mintlify,W22,https://mintlify.com,https://www.ycombinator.com/companies/mintlify,"San Francisco, CA, USA",United States of America,35.0,The intelligent documentation platform,mintlify,154,212,2.66,5,16,6.06,35.83,2174,755,0.93,0.47,https://linkedin.com/in/han-y-wang,https://x.com/handotdev
25613,Gauss,gauss,W22,https://gauss.money,https://www.ycombinator.com/companies/gauss,"New York, NY, USA",United States of America,16.0,Lower interest rates on existing credit cards,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25634,IOMETE,iomete,W22,https://www.iomete.com/,https://www.ycombinator.com/companies/iomete,"Mountain View, CA, USA",United States of America,21.0,Self-hosted data lakehouse platform,iomete,48,88,1.2,5,16,4.19,19.2,5,5,0.76,0.0,https://linkedin.com/in/vusaldadalov,https://x.com/iometedata
25607,Axis,axis,W22,http://axis.xyz,https://www.ycombinator.com/companies/axis,"New York, NY, USA",United States of America,15.0,Knowledge base for corporate affairs teams,axis,0,0,0.0,0,0,0.0,0.0,1,1,1.0,0.15,,
25608,Flagright,flagright,W22,https://flagright.com,https://www.ycombinator.com/companies/flagright,"San Francisco, CA, USA",United States of America,31.0,AI-native AML compliance platform for fintechs & banks,flagright,16,52,0.44,4,1,1.68,9.34,71,3,1.0,0.0,https://linkedin.com/in/baranozkan,https://x.com/bo_flagright
25606,HOKALI,hokali,W22,https://www.hokali.com/,https://www.ycombinator.com/companies/hokali,"San Francisco, CA, USA",United States of America,12.0,After School & Enrichment Activities Marketplace,HOKALI-MRKTPLC,27,27,0.0,1,1,2.25,7.79,0,0,0.0,0.0,,
25610,RedBrick AI,redbrick-ai,W22,https://redbrickai.com,https://www.ycombinator.com/companies/redbrick-ai,"Claymont, DE 19703, USA",United States of America,13.0,Rapid medical data annotation,redbrick,36,54,2.0,4,5,4.15,14.98,15,28,0.89,0.59,https://linkedin.com/in/derek-lukacs,
25585,Armilla AI,armilla-ai,W22,http://www.armilla.ai,https://www.ycombinator.com/companies/armilla-ai,"Toronto, ON, Canada",Canada,14.0,AI/LLM Assessment & Warranty Solutions,armilla-assurance,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25584,SnapTrade,snaptrade,W22,https://snaptrade.com/,https://www.ycombinator.com/companies/snaptrade,"Fredericton, NB, Canada",Canada,17.0,Plaid for trading,snaptrade,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25594,Streak,streak-2,W22,https://www.streakcard.com/,https://www.ycombinator.com/companies/streak-2,"Bengaluru, Karnataka, India",India,12.0,A neo-banking platform for children in India,ProjectStreak,0,0,0.0,0,0,0.0,0.0,9,8,1.0,0.0,,
25587,Dart,dart,W22,https://www.dartai.com,https://www.ycombinator.com/companies/dart,"San Francisco, CA, USA",United States of America,10.0,The only truly AI-native project management tool,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25572,RDash,rdash,W22,https://www.rdash.io,https://www.ycombinator.com/companies/rdash,"Gurugram, Haryana, India",India,80.0,AI Powered Construction Management Software,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25561,LanceDB,lancedb,W22,https://lancedb.com,https://www.ycombinator.com/companies/lancedb,"San Francisco, CA, USA",United States of America,35.0,"Open-source, serverless vectordb for production-scale generative AI",,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25559,Creizer,creizer,W22,https://www.creizer.com/,https://www.ycombinator.com/companies/creizer,"Mexico City, CDMX, Mexico",Mexico,12.0,Clear.co for LATAM. Revenue based financing for online sellers.,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25543,Agentnoon,agentnoon,W22,https://agentnoon.com,https://www.ycombinator.com/companies/agentnoon,"Toronto, ON, Canada",Canada,16.0,Org design and workforce planning platform to drive org transformation,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25542,Elementary,elementary,W22,http://elementary-data.com/,https://www.ycombinator.com/companies/elementary,"Tel Aviv-Yafo, Israel",Israel,12.0,Open-source data observability for data teams,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25540,Rehook.ai,rehook-ai,W22,https://rehook.ai/,https://www.ycombinator.com/companies/rehook-ai,"Bengaluru, Karnataka, India",India,12.0,"Run, Track and manage any and all user incentive campaigns.",,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25532,Fintelite,fintelite,W22,http://www.fintelite.ai,https://www.ycombinator.com/companies/fintelite,Singapore,Singapore,20.0,Intelligent Process Automation for Lending.,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25538,Lexter.ai,lexter-ai,W22,https://www.lexter.ai,https://www.ycombinator.com/companies/lexter-ai,"São Paulo, State of São Paulo, Brazil",Brazil,18.0,LLM for Legal in Brazil,lexter-ai,0,0,0.0,0,0,0.0,0.0,0,8,0.67,0.0,,
25528,Lenk,lenk,W22,https://getlenk.com/,https://www.ycombinator.com/companies/lenk,"Santiago, Santiago Metropolitan Region, Chile",Chile,18.0,The next-gen lending platform for the banking system in LATAM.,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25531,haddock,haddock,W22,https://haddock.app,https://www.ycombinator.com/companies/haddock,"Barcelona, Spain",Spain,40.0,AI agents to run restaurant operations,haddocking,137,181,3.11,5,10,4.53,28.62,261,89,0.95,0.85,https://linkedin.com/in/arnaunavarro,https://x.com/haddock_app
25526,Complif,complif,W22,https://complif.com,https://www.ycombinator.com/companies/complif,"Buenos Aires, Argentina",Argentina,45.0,Compliance tools for financial companies in LatAm KYC & AML,complif,0,34,0.0,1,12,0.76,5.07,0,0,0.0,0.0,https://linkedin.com/in/lucasranallo,https://x.com/complif
25527,Munily,munily,W22,https://munily.com/#/,https://www.ycombinator.com/companies/munily,"Panama City, Panama",Panama,30.0,Access control management app for Latam´s gated communities,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25521,Happl,happl,W22,https://happl.com/,https://www.ycombinator.com/companies/happl,"London, UK",United Kingdom,11.0,Your personalised benefits and engagement platform for global teams,HapplHQ,0,0,0.0,0,0,0.0,0.0,0,2,0.0,0.0,,
25517,UpBanx,upbanx,W22,http://UpBanx.com,https://www.ycombinator.com/companies/upbanx,"Jakarta, Indonesia",Indonesia,13.0,Brex for D2C Brands and Content Creators in Indonesia,upbanx,0,0,0.0,0,0,0.0,0.0,1,0,1.0,0.0,,
25519,Fieldproxy,fieldproxy,W22,http://fieldproxy.com/,https://www.ycombinator.com/companies/fieldproxy,"Chennai, Tamil Nadu, India",India,15.0,Retool for 20 Million Field Teams,Fieldproxy,0,0,0.0,0,0,0.0,0.0,0,1,1.0,0.0,,
25522,Unlayer,unlayer,W22,https://unlayer.com,https://www.ycombinator.com/companies/unlayer,"San Francisco, CA, USA",United States of America,35.0,Unlayer makes embeddable email and web editing software.,unlayer,51,109,0.88,3,4,3.11,18.42,5104,855,0.72,0.15,https://linkedin.com/in/adeelr,https://x.com/unlayerapp
25480,Atlas,atlas-2,W22,https://atlas.so,https://www.ycombinator.com/companies/atlas-2,"San Francisco, CA, USA",United States of America,18.0,Modern customer support platform replacement for Intercom and Zendesk,atlas,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25473,Miggos,miggos,W22,https://miggos.com/,https://www.ycombinator.com/companies/miggos,"São Paulo, State of São Paulo, Brazil",Brazil,20.0,Wholesale marketplace for mom & pop clothing shops in LATAM,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25418,CUTR,cutr,W22,https://www.cutr.ai/,https://www.ycombinator.com/companies/cutr,"Amsterdam, Netherlands",Netherlands,22.0,The marketplace for wood manufacturing,cutr,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25403,Aspora,aspora,W22,https://aspora.com,https://www.ycombinator.com/companies/aspora,"London, UK",United Kingdom,85.0,Single account to manage money across the world,Aspora,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25444,Touch and Pay Technologies Limited,touch-and-pay-technologies-limited,W22,https://touchandpay.me/,https://www.ycombinator.com/companies/touch-and-pay-technologies-limited,"62 Shipeolu St, Somolu 102216, Lagos, Nigeria",Nigeria,55.0,Digitizing and processing Microtransactions in Africa,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25395,Sekilo,sekilo,W22,https://sekilo.com/en/,https://www.ycombinator.com/companies/sekilo,"Jakarta, Indonesia",Indonesia,11.0,Poultry processing & supply chain for the SME foodservice industry.,sekilo-id,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25419,Kaso,kaso,W22,https://www.kaso.ai,https://www.ycombinator.com/companies/kaso,Dubai - United Arab Emirates,United Arab Emirates,50.0,B2B platform connecting restaurants with food suppliers,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25381,TeamOut,teamout,W22,https://www.teamout.com/,https://www.ycombinator.com/companies/teamout,"Los Angeles, CA, USA",United States of America,10.0,Online marketplace for team retreat venues,teamout,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25398,Dynamo AI,dynamo-ai,W22,https://dynamo.ai,https://www.ycombinator.com/companies/dynamo-ai,"San Francisco, CA, USA",United States of America,40.0,Compliant-Ready AI for the Enterprise,dynamo,0,0,0.0,0,0,0.0,0.0,1119,151,0.9,0.57,,
25394,Harmoney,harmoney,W22,https://www.harmoney.in/,https://www.ycombinator.com/companies/harmoney,"Mumbai, Maharashtra, India",India,30.0,"Agentic AI solution for fixed income, credit and portfolio analysis",harmoney-dev,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25350,Nest Genomics,nest-genomics,W22,https://nestgenomics.com,https://www.ycombinator.com/companies/nest-genomics,"New York, NY, USA",United States of America,11.0,Software to launch and integrate genetics into clinical care,Nest-Genomics,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25351,Axross Pte Ltd,axross-pte-ltd,W22,https://www.axross.co/,https://www.ycombinator.com/companies/axross-pte-ltd,Singapore,Singapore,10.0,AI-driven HVAC control system for improved energy performance,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25354,Blaze,blaze,W22,https://withblaze.app/,https://www.ycombinator.com/companies/blaze,"San Francisco, CA, USA",United States of America,10.0,Marketing automation for the modern world,blaze,0,0,0.0,0,0,0.0,0.0,4451,598,0.72,0.18,,
25346,Transfez,transfez,W22,https://www.itsjack.com,https://www.ycombinator.com/companies/transfez,"Jakarta, Indonesia",Indonesia,50.0,Brex for small businesses in Indonesia ,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25341,Wagetap,wagetap,W22,https://www.wagetap.com/,https://www.ycombinator.com/companies/wagetap,"Sydney NSW, Australia",Australia,10.0,"Advance next payday, and BNPL for bills",,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25328,Momento,momento,W22,https://www.tumomento.com/,https://www.ycombinator.com/companies/momento,"Mexico City, CDMX, Mexico",Mexico,18.0,Building a full-stack auto insurer for the underserved in LatAm,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25322,VantedgeAI,vantedgeai,W22,https://www.vantedgeai.com/,https://www.ycombinator.com/companies/vantedgeai,"Norwalk, CT, USA",United States of America,11.0,Scaling investing workflows with AI,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25317,Peakflo,peakflo,W22,https://peakflo.co,https://www.ycombinator.com/companies/peakflo,Singapore,Singapore,45.0,Agentic workflows that automate your back‑office operations,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25316,Trébol,trebol,W22,https://gotrebol.com/,https://www.ycombinator.com/companies/trebol,"Bogotá, Bogota, Colombia",Colombia,14.0,"Your back-office, on autopilot",,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25311,Lumina,lumina,W22,https://www.lumibot.com,https://www.ycombinator.com/companies/lumina,Singapore,Singapore,12.0,AI+human powered automation on job-community platform with 1.5M…,luminati-io,13,13,0.0,5,4,1.08,3.75,11,5,0.0,0.0,,
25309,PolicyFly,policyfly,W22,https://www.policyfly.com,https://www.ycombinator.com/companies/policyfly,"New York, NY, USA",United States of America,30.0,Modernizing Specialty Insurance,policyfly,0,0,0.0,0,0,0.0,0.0,7,6,1.0,1.0,,
25315,Rebill,rebill,W22,https://www.rebill.com,https://www.ycombinator.com/companies/rebill,"Buenos Aires, Argentina",Argentina,12.0,Payment infrastructure designed for LATAM.,Rebilly,50,126,0.66,5,5,10.5,36.37,121,45,0.92,0.8,https://linkedin.com/in/diazailan,https://x.com/rebillteam
25307,Sieve,sieve,W22,https://sievedata.com/,https://www.ycombinator.com/companies/sieve,"San Francisco, CA, USA",United States of America,18.0,Video datasets for frontier AI,sieve-community,0,0,0.0,0,0,0.0,0.0,194,34,0.88,0.4,,
25273,Agave,agave,W22,https://www.useagave.com,https://www.ycombinator.com/companies/agave,"San Francisco, CA, USA",United States of America,28.0,Financial Operations Platform for Construction,agave,0,0,0.0,0,0,0.0,0.0,4,4,0.68,0.0,,
25144,StafBook,stafbook,W22,https://stafbook.com,https://www.ycombinator.com/companies/stafbook,"Jakarta, Indonesia",Indonesia,11.0,Rippling for Southeast Asia,stafbook,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25160,Compra Rápida,compra-rapida,W22,https://www.comprarapida.co/,https://www.ycombinator.com/companies/compra-rapida,"São Paulo, State of São Paulo, Brazil",Brazil,10.0,One-click checkout and AI sales assistant for LatAm.,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25106,Apollo,apollo-3,W22,https://www.apollofirst.xyz/,https://www.ycombinator.com/companies/apollo-3,"Bengaluru, Karnataka, India",India,11.0, Payments & Loyalty Infrastructure ,apollo,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25118,Arc,arc-2,W22,https://www.joinarc.com/,https://www.ycombinator.com/companies/arc-2,"San Francisco, CA, USA",United States of America,40.0,Banking & Funding for Startups,,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,
25174,GrowthBook,growthbook,W22,https://www.growthbook.io,https://www.ycombinator.com/companies/growthbook,"Palo Alto, CA, USA",United States of America,25.0,Open source feature flagging and A/B testing,growthbook,114,168,2.11,5,22,6.72,33.6,7431,764,0.88,0.6,https://linkedin.com/in/grahammcnicoll,https://x.com/growth_book
25061,Optery,optery,W22,https://www.optery.com,https://www.ycombinator.com/companies/optery,"San Francisco, CA, USA",United States of America,55.0,Opt out software that removes your private info from the internet,optery,4,6,2.0,1,2,0.11,0.81,49,5,0.92,1.0,,
